date,family,unit_sales,promo_count,transactions,oil_price,is_holiday,holiday_count,day_of_week,month,week_of_year,day_of_month,quarter,dow_sin,dow_cos,month_sin,month_cos,time_index,lag_1,lag_7,lag_14,lag_28,lag_56,target,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,promo_lag_1,promo_lag_7,lag_diff_1
2013-12-17,BEVERAGES,61175.0,0,94103,96.99,0.0,0.0,1,12,51,17,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,350,67450.0,54913.0,57259.0,48933.0,42987.0,-6275.0,69270.14285714286,67726.42857142857,65263.07142857143,17500.225421677416,15266.691751423055,0.0,0.0,12537.0
2013-12-18,BEVERAGES,63989.0,0,102356,97.59,0.0,0.0,2,12,51,18,4,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,351,61175.0,59185.0,55770.0,50178.0,48435.0,2814.0,70164.71428571429,68006.14285714286,65700.28571428571,16789.62635790612,15095.06591754229,0.0,0.0,1990.0
2013-12-19,BEVERAGES,62692.0,0,109267,98.4,0.0,0.0,3,12,51,19,4,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,352,63989.0,53054.0,54490.0,46136.0,43362.0,-1297.0,70851.0,68593.21428571429,66193.53571428571,16358.676209685613,14738.182489859371,0.0,0.0,10935.0
2013-12-20,BEVERAGES,70487.0,0,106238,99.11,0.0,0.0,4,12,51,20,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,353,62692.0,64038.0,67538.0,52719.0,51872.0,7795.0,72227.85714285714,69179.07142857143,66784.82142857143,14956.62421168375,14290.666068690258,0.0,0.0,-1346.0
2013-12-21,BEVERAGES,91862.0,0,121425,98.94666666666669,1.0,1.0,5,12,51,21,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,354,70487.0,86129.0,81986.0,78307.0,76303.0,21375.0,73149.14285714286,69389.71428571429,67419.39285714286,14561.47370550767,14286.349463351822,0.0,0.0,-15642.0
2013-12-22,BEVERAGES,89825.0,0,118997,98.78333333333332,1.0,2.0,6,12,51,22,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,355,91862.0,100122.0,88714.0,88883.0,88675.0,-2037.0,73968.14285714286,70095.14285714286,67903.5,15541.439781313418,15172.514501087691,0.0,0.0,-8260.0
2013-12-23,BEVERAGES,87598.0,0,145876,98.62,1.0,1.0,0,12,52,23,4,0.0,1.0,-2.4492935982947064e-16,1.0,356,89825.0,67450.0,57522.0,54032.0,54626.0,-2227.0,72497.14285714286,70174.5,67937.14285714286,12919.538761485432,15279.913429829336,0.0,0.0,22375.0
2013-12-24,BEVERAGES,85329.0,0,155846,98.87,1.0,1.0,1,12,52,24,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,357,87598.0,61175.0,54913.0,45566.0,48415.0,-2269.0,75375.42857142857,72322.78571428571,69135.92857142857,13820.621221652153,15477.193052899012,0.0,0.0,26423.0
2013-12-26,BEVERAGES,73168.0,0,96002,99.18,1.0,1.0,3,12,52,26,4,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,358,85329.0,63989.0,59185.0,49371.0,47144.0,-12161.0,78826.0,74495.35714285714,70556.03571428571,12649.99167325158,14971.885450388763,0.0,0.0,21340.0
2013-12-27,BEVERAGES,77409.0,0,98330,99.94,0.0,0.0,4,12,52,27,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,359,73168.0,62692.0,53054.0,48532.0,44981.0,4241.0,80137.28571428571,75494.14285714286,71405.92857142857,11254.434973441788,14324.3590854458,0.0,0.0,10476.0
2013-12-28,BEVERAGES,88614.0,0,102858,99.59333333333332,0.0,0.0,5,12,52,28,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,360,77409.0,70487.0,64038.0,53854.0,60038.0,11205.0,82239.71428571429,77233.78571428571,72437.25,8486.636037800632,12785.725473105893,0.0,0.0,6922.0
2013-12-29,BEVERAGES,78396.0,0,88729,99.24666666666668,0.0,0.0,6,12,52,29,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,361,88614.0,91862.0,86129.0,83454.0,85721.0,-10218.0,84829.28571428571,78989.21428571429,73678.67857142857,6924.618057199726,12518.94315506636,0.0,0.0,-3248.0
2013-12-30,BEVERAGES,96102.0,0,117645,98.9,0.0,0.0,0,12,1,30,4,0.0,1.0,-2.4492935982947064e-16,1.0,362,78396.0,89825.0,100122.0,110068.0,97066.0,17706.0,82905.57142857143,78436.85714285714,73498.03571428571,6502.888713414122,12349.136300269747,0.0,0.0,-11429.0
2013-12-31,BEVERAGES,92017.0,0,117214,98.17,1.0,1.0,1,12,1,31,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,363,96102.0,87598.0,67450.0,69163.0,61172.0,-4085.0,83802.28571428571,78149.71428571429,72999.25,7898.98653234049,11842.468274610974,0.0,0.0,8504.0
2014-01-01,BEVERAGES,2175.0,0,1327,96.655,1.0,1.0,2,1,1,1,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,364,92017.0,85329.0,61175.0,57259.0,53889.0,-89842.0,84433.57142857143,79904.5,73815.46428571429,8412.77165697383,11954.659920202455,0.0,0.0,6688.0
2014-01-02,BEVERAGES,172933.0,0,90716,95.14,0.0,0.0,3,1,1,2,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,365,2175.0,73168.0,63989.0,55770.0,55177.0,170758.0,72554.42857142857,75690.21428571429,71848.17857142857,32152.036995381513,23697.32013793506,0.0,0.0,-70993.0
2014-01-03,BEVERAGES,146684.0,0,84488,93.66,0.0,0.0,4,1,1,3,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,366,172933.0,77409.0,62692.0,54490.0,48297.0,-26249.0,86806.57142857143,83471.92857142857,76032.57142857143,49759.650651430245,34831.22895745736,0.0,0.0,95524.0
2014-01-04,BEVERAGES,213643.0,0,101361,93.48,0.0,0.0,5,1,1,4,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,367,146684.0,88614.0,70487.0,67538.0,55735.0,66959.0,96703.0,89471.35714285714,79325.21428571429,54264.098032984344,38060.52384256335,0.0,0.0,58070.0
2014-01-05,BEVERAGES,222012.0,0,93475,93.3,0.0,0.0,6,1,1,5,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,368,213643.0,78396.0,91862.0,81986.0,83121.0,8369.0,114564.28571428572,99696.78571428572,84543.25,69574.78829699325,49943.20220037435,0.0,0.0,135247.0
2014-01-06,BEVERAGES,134433.0,0,77784,93.12,0.0,0.0,0,1,2,6,1,0.0,1.0,0.4999999999999999,0.8660254037844387,369,222012.0,96102.0,89825.0,88714.0,96165.0,-87579.0,135080.85714285713,108993.21428571428,89544.17857142857,77818.44842415492,59559.86154757194,0.0,0.0,125910.0
2014-01-07,BEVERAGES,116379.0,0,75361,93.31,0.0,0.0,1,1,2,7,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,370,134433.0,92017.0,87598.0,57522.0,56988.0,-18054.0,140556.7142857143,112179.5,91177.0,75944.53987991124,59648.67064319208,0.0,0.0,42416.0
2014-01-08,BEVERAGES,126533.0,0,77204,91.9,0.0,0.0,2,1,2,8,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,371,116379.0,2175.0,85329.0,54913.0,51700.0,10154.0,144037.0,114235.28571428572,93279.03571428572,73879.53044201984,59230.80598735841,0.0,0.0,114204.0
2014-01-09,BEVERAGES,104418.0,0,72575,91.36,0.0,0.0,3,1,2,9,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,372,126533.0,172933.0,73168.0,59185.0,49737.0,-22115.0,161802.42857142858,117178.42857142857,95836.89285714286,42271.73980276166,58705.352971381675,0.0,0.0,-46400.0
2014-01-10,BEVERAGES,109869.0,0,75302,92.39,0.0,0.0,4,1,2,10,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,373,104418.0,146684.0,77409.0,53054.0,43748.0,5451.0,152014.57142857142,119410.57142857143,97452.35714285714,46939.44309020986,57484.64432245473,0.0,0.0,-42266.0
2014-01-11,BEVERAGES,176562.0,0,94661,92.07666666666668,0.0,0.0,5,1,2,11,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,374,109869.0,213643.0,88614.0,64038.0,57886.0,66693.0,146755.2857142857,121729.14285714286,99481.46428571428,49622.04063624112,56302.715525243446,0.0,0.0,-103774.0
2014-01-12,BEVERAGES,200931.0,0,89216,91.76333333333334,0.0,0.0,6,1,2,12,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,375,176562.0,222012.0,78396.0,86129.0,86253.0,24369.0,141458.0,128011.14285714286,103500.17857142857,42802.115882278566,57222.56499622556,0.0,0.0,-45450.0
2014-01-13,BEVERAGES,124033.0,0,75590,91.45,0.0,0.0,0,1,3,13,1,0.0,1.0,0.4999999999999999,0.8660254037844387,376,200931.0,134433.0,96102.0,100122.0,95914.0,-76898.0,138446.42857142858,136763.64285714287,107600.25,36461.69364258491,58408.79863857076,0.0,0.0,66498.0
2014-01-14,BEVERAGES,107893.0,0,71724,92.15,0.0,0.0,1,1,3,14,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,377,124033.0,116379.0,92017.0,67450.0,56867.0,-16140.0,136960.7142857143,138758.7142857143,108454.21428571428,36862.172357374235,57381.058645660334,0.0,0.0,7654.0
2014-01-15,BEVERAGES,115098.0,0,74904,93.78,0.0,0.0,2,1,3,15,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,378,107893.0,126533.0,2175.0,61175.0,48933.0,7205.0,135748.42857142858,139892.7142857143,109898.60714285714,37779.96845709444,56536.92984158315,0.0,0.0,-18640.0
2014-01-16,BEVERAGES,107782.0,0,73914,93.54,0.0,0.0,3,1,3,16,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,379,115098.0,104418.0,172933.0,63989.0,50178.0,-7316.0,134114.85714285713,147958.64285714287,111824.42857142857,38485.47840172351,41409.11999437803,0.0,0.0,10680.0
2014-01-17,BEVERAGES,116932.0,0,75507,93.96,0.0,0.0,4,1,3,17,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,380,107782.0,109869.0,146684.0,62692.0,46136.0,9150.0,134595.42857142858,143305.0,113388.46428571428,38071.62479177527,42042.608857425446,0.0,0.0,-2087.0
2014-01-18,BEVERAGES,178318.0,0,92853,94.05166666666666,0.0,0.0,5,1,3,18,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,381,116932.0,176562.0,213643.0,70487.0,52719.0,61386.0,135604.42857142858,141179.85714285713,115325.60714285714,37394.664409320714,42606.82746996017,0.0,0.0,-59630.0
2014-01-19,BEVERAGES,205070.0,0,88313,94.14333333333332,0.0,0.0,6,1,3,19,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,382,178318.0,200931.0,222012.0,91862.0,78307.0,26752.0,135855.2857142857,138656.64285714287,119176.71428571428,37719.6933078478,38867.273903745794,0.0,0.0,-22613.0
2014-01-20,BEVERAGES,124204.0,0,74870,94.235,0.0,0.0,0,1,4,20,1,0.0,1.0,0.4999999999999999,0.8660254037844387,383,205070.0,124033.0,134433.0,89825.0,88883.0,-80866.0,136446.57142857142,137446.5,123219.85714285714,38923.07013352172,36247.82322535977,0.0,0.0,81037.0
2014-01-21,BEVERAGES,119075.0,0,74384,94.51,0.0,0.0,1,1,4,21,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,384,124204.0,107893.0,116379.0,87598.0,54032.0,-5129.0,136471.0,136715.85714285713,124447.67857142857,38914.03335987336,36415.940961780405,0.0,0.0,16311.0
2014-01-22,BEVERAGES,113548.0,0,72600,96.35,0.0,0.0,2,1,4,22,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,385,119075.0,115098.0,126533.0,85329.0,45566.0,-5527.0,138068.42857142858,136908.42857142858,125571.85714285714,37757.71055849455,36307.090576220755,0.0,0.0,3977.0
2014-01-23,BEVERAGES,98744.0,0,69863,97.23,0.0,0.0,3,1,4,23,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,386,113548.0,107782.0,104418.0,73168.0,49371.0,-14804.0,137847.0,135980.92857142858,126579.67857142857,37919.07139773691,36755.61627093268,0.0,0.0,5766.0
2014-01-24,BEVERAGES,114525.0,0,74881,96.66,0.0,0.0,4,1,4,24,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,387,98744.0,116932.0,109869.0,77409.0,48532.0,15781.0,136555.85714285713,135575.64285714287,127493.10714285714,39244.12246620964,37159.47964280694,0.0,0.0,-18188.0
2014-01-25,BEVERAGES,167344.0,0,89619,96.38,0.0,0.0,5,1,4,25,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,388,114525.0,178318.0,176562.0,88614.0,53854.0,52819.0,136212.0,135908.2142857143,128818.67857142857,39454.704244234345,36931.84958641571,0.0,0.0,-63793.0
2014-01-26,BEVERAGES,191848.0,0,86186,96.1,0.0,0.0,6,1,4,26,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,389,167344.0,205070.0,200931.0,78396.0,83454.0,24504.0,134644.2857142857,135249.7857142857,131630.4642857143,37680.95056618705,36226.75235062666,0.0,0.0,-37726.0
2014-01-27,BEVERAGES,118252.0,0,73833,95.82,0.0,0.0,0,1,5,27,1,0.0,1.0,0.4999999999999999,0.8660254037844387,390,191848.0,124204.0,124033.0,96102.0,110068.0,-73596.0,132755.42857142858,134601.0,135682.32142857142,33681.432668742746,35021.25908864292,0.0,0.0,67644.0
2014-01-28,BEVERAGES,101178.0,0,71475,97.49,0.0,0.0,1,1,5,28,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,391,118252.0,119075.0,107893.0,92017.0,69163.0,-17074.0,131905.14285714287,134188.07142857142,136473.39285714287,34006.8499199234,35189.12821938996,0.0,0.0,-823.0
2014-01-29,BEVERAGES,100613.0,0,70343,97.34,0.0,0.0,2,1,5,29,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,392,101178.0,113548.0,115098.0,2175.0,57259.0,-565.0,129348.42857142857,133708.42857142858,136800.57142857142,35759.80582468326,35618.259055011345,0.0,0.0,-12370.0
2014-01-30,BEVERAGES,95195.0,0,69738,98.25,0.0,0.0,3,1,5,30,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,393,100613.0,98744.0,107782.0,172933.0,55770.0,-5418.0,127500.57142857143,132673.7857142857,140316.2142857143,37024.20729674552,36402.19504619641,0.0,0.0,1869.0
2014-01-31,BEVERAGES,119574.0,0,79461,97.55,0.0,0.0,4,1,5,31,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,394,95195.0,114525.0,116932.0,146684.0,54490.0,24379.0,126993.57142857143,131774.7142857143,137539.85714285713,37504.80359837102,37210.72966110844,0.0,0.0,-19330.0
2014-02-01,BEVERAGES,100164.0,0,100397,97.18,0.0,0.0,5,2,5,1,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,395,119574.0,167344.0,178318.0,213643.0,67538.0,-19410.0,127714.85714285714,131963.42857142858,136571.64285714287,37272.878327404855,37136.2894292286,0.0,0.0,-47770.0
2014-02-02,BEVERAGES,96461.0,0,91157,96.81,0.0,0.0,6,2,5,2,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,396,100164.0,191848.0,205070.0,222012.0,81986.0,-3703.0,118117.71428571428,126381.0,132518.82142857142,33861.11206440358,35468.859739647334,0.0,0.0,-91684.0
2014-02-03,BEVERAGES,67515.0,0,82999,96.44,0.0,0.0,0,2,6,3,1,0.0,1.0,0.8660254037844386,0.5000000000000001,397,96461.0,118252.0,124204.0,134433.0,88714.0,-28946.0,104491.0,118623.21428571428,128034.85714285714,10103.59925966987,28031.853414885565,0.0,0.0,-21791.0
2014-02-04,BEVERAGES,56493.0,0,78774,97.24,0.0,0.0,1,2,6,4,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,398,67515.0,101178.0,119075.0,116379.0,57522.0,-11022.0,97242.85714285714,114574.0,125644.92857142857,15398.08829507281,31091.13275270231,0.0,0.0,-33663.0
2014-02-05,BEVERAGES,55108.0,0,79153,97.4,0.0,0.0,2,2,6,5,1,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,399,56493.0,100613.0,113548.0,126533.0,54913.0,-1385.0,90859.28571428572,110103.85714285714,123506.14285714286,21534.55501215266,34685.34832075169,0.0,0.0,-44120.0
2014-02-06,BEVERAGES,55583.0,0,75574,97.84,0.0,0.0,3,2,6,6,1,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,400,55108.0,95195.0,98744.0,104418.0,59185.0,475.0,84358.57142857143,105929.57142857143,120955.25,24730.63835850276,37630.48168238556,0.0,0.0,-40087.0
2014-02-07,BEVERAGES,62398.0,0,78958,99.98,0.0,0.0,4,2,6,7,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,401,55583.0,119574.0,114525.0,109869.0,53054.0,6815.0,78699.71428571429,102846.64285714286,119211.14285714286,26318.794043511225,39960.33948151623,0.0,0.0,-63991.0
2014-02-08,BEVERAGES,87731.0,0,92697,100.02666666666669,0.0,0.0,5,2,6,8,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,402,62398.0,100164.0,167344.0,176562.0,64038.0,25333.0,70531.71428571429,99123.28571428572,117515.75,19511.101999582053,41197.82925093279,0.0,0.0,-37766.0
2014-02-09,BEVERAGES,85094.0,0,83507,100.07333333333334,0.0,0.0,6,2,6,9,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,403,87731.0,96461.0,191848.0,200931.0,86129.0,-2637.0,68755.57142857143,93436.64285714286,114343.21428571428,16731.999759514118,36254.84834761817,0.0,0.0,-8730.0
2014-02-10,BEVERAGES,60158.0,0,78191,100.12,0.0,0.0,0,2,7,10,1,0.0,1.0,0.8660254037844386,0.5000000000000001,404,85094.0,67515.0,118252.0,124033.0,100122.0,-24936.0,67131.71428571429,85811.35714285714,110206.17857142857,13908.35472793582,22631.083282842315,0.0,0.0,17579.0
2014-02-11,BEVERAGES,54697.0,0,75239,99.96,0.0,0.0,1,2,7,11,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,405,60158.0,56493.0,101178.0,107893.0,67450.0,-5461.0,66080.71428571429,81661.78571428571,107924.92857142857,14150.427340005012,21524.21055169331,0.0,0.0,3665.0
2014-02-12,BEVERAGES,62369.0,0,79051,100.38,0.0,0.0,2,2,7,12,1,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,406,54697.0,55108.0,100613.0,115098.0,61175.0,7672.0,65824.14285714286,78341.71428571429,106025.07142857143,14367.854437697248,21864.42162132728,0.0,0.0,-411.0
2014-02-13,BEVERAGES,55169.0,0,82922,100.27,0.0,0.0,3,2,7,13,1,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,407,62369.0,55583.0,95195.0,107782.0,63989.0,-7200.0,66861.42857142857,75610.0,104141.89285714286,13712.415358075335,21248.228668255153,0.0,0.0,6786.0
2014-02-14,BEVERAGES,61813.0,0,92671,100.31,0.0,0.0,4,2,7,14,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,408,55169.0,62398.0,119574.0,116932.0,62692.0,6644.0,66802.28571428571,72751.0,102262.85714285714,13769.939841484227,21102.609758401515,0.0,0.0,-7229.0
2014-02-15,BEVERAGES,96266.0,0,93175,100.68166666666669,0.0,0.0,5,2,7,15,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,409,61813.0,87731.0,100164.0,178318.0,70487.0,34453.0,66718.71428571429,68625.21428571429,100294.32142857143,13802.860871503946,16356.83533515321,0.0,0.0,-25918.0
2014-02-16,BEVERAGES,104233.0,0,88232,101.05333333333334,0.0,0.0,6,2,7,16,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,410,96266.0,85094.0,96461.0,205070.0,91862.0,7967.0,67938.0,68346.78571428571,97363.89285714286,16146.378066509718,15802.462136196753,0.0,0.0,11172.0
2014-02-17,BEVERAGES,67389.0,0,76721,101.425,0.0,0.0,0,2,8,17,1,0.0,1.0,0.8660254037844386,0.5000000000000001,411,104233.0,60158.0,67515.0,124204.0,89825.0,-36844.0,70672.14285714286,68901.92857142857,93762.57142857143,20554.411841326342,16960.19839535753,0.0,0.0,44075.0
2014-02-18,BEVERAGES,57416.0,0,73438,102.54,0.0,0.0,1,2,8,18,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,412,67389.0,54697.0,56493.0,119075.0,87598.0,-9973.0,71705.14285714286,68892.92857142857,91733.46428571428,20114.941713633096,16961.024399687984,0.0,0.0,12692.0
2014-02-19,BEVERAGES,57453.0,0,73514,103.46,0.0,0.0,2,2,8,19,1,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,413,57416.0,62369.0,55108.0,113548.0,85329.0,37.0,72093.57142857143,68958.85714285714,89531.35714285714,19754.79614217892,16910.837084576768,0.0,0.0,-4953.0
2014-02-20,BEVERAGES,50574.0,0,71024,103.2,0.0,0.0,3,2,8,20,1,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,414,57453.0,55169.0,55583.0,98744.0,73168.0,-6879.0,71391.28571428571,69126.35714285714,87527.96428571429,20239.558746131173,16774.153788616994,0.0,0.0,2284.0
2014-02-21,BEVERAGES,57279.0,0,75172,102.53,0.0,0.0,4,2,8,21,1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,415,50574.0,61813.0,62398.0,114525.0,77409.0,6705.0,70734.85714285714,68768.57142857143,85807.60714285714,20916.576244919324,17134.79218842929,0.0,0.0,-11239.0
2014-02-22,BEVERAGES,92987.0,0,93092,102.74333333333334,0.0,0.0,5,2,8,22,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,416,57279.0,96266.0,87731.0,167344.0,88614.0,35708.0,70087.14285714286,68402.92857142857,83763.10714285714,21305.487520265524,17334.644477125847,0.0,0.0,-38987.0
2014-02-23,BEVERAGES,83233.0,0,80419,102.95666666666666,0.0,0.0,6,2,8,23,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,417,92987.0,104233.0,85094.0,191848.0,78396.0,-9754.0,69618.71428571429,68778.35714285714,81107.5,20660.25858755793,17835.137443593365,0.0,0.0,-11246.0
2014-02-24,BEVERAGES,60921.0,0,77401,103.17,0.0,0.0,0,2,9,24,1,0.0,1.0,0.8660254037844386,0.5000000000000001,418,83233.0,67389.0,60158.0,118252.0,96102.0,-22312.0,66618.71428571429,68645.42857142857,77228.39285714286,15733.603684622323,17710.68077879418,0.0,0.0,15844.0
2014-02-25,BEVERAGES,50556.0,0,72686,102.2,0.0,0.0,1,2,9,25,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,419,60921.0,57416.0,54697.0,101178.0,92017.0,-10365.0,65694.71428571429,68699.92857142857,75180.85714285714,15870.160078107629,17683.707292586816,0.0,0.0,3505.0
2014-02-26,BEVERAGES,55459.0,0,74042,102.93,0.0,0.0,2,2,9,26,1,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,420,50556.0,57453.0,62369.0,100613.0,2175.0,4903.0,64714.71428571428,68404.14285714286,73372.92857142857,16658.794701441067,17968.285808643428,0.0,0.0,-6897.0
2014-02-27,BEVERAGES,50568.0,0,73390,102.68,0.0,0.0,3,2,9,27,1,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,421,55459.0,50574.0,55169.0,95195.0,172933.0,-4891.0,64429.857142857145,67910.57142857143,71760.28571428571,16819.930602597313,18239.6736421304,0.0,0.0,4885.0
